Download: 34.07 Mbit/s
Upload: 21.29 Mbit/s
Ping: 24.968 ms
Download: 35.12 Mbit/s
Upload: 21.16 Mbit/s
Ping: 25.383 ms
Download: 34.41 Mbit/s
Upload: 21.32 Mbit/s
Ping: 22.104 ms
Download: 35.99 Mbit/s
Upload: 20.17 Mbit/s
Ping: 21.53 ms
Download: 34.40 Mbit/s
Upload: 22.56 Mbit/s
Ping: 24.074 ms
Download: 35.24 Mbit/s
Upload: 21.69 Mbit/s
Ping: 20.598 ms
Download: 37.53 Mbit/s
Upload: 21.91 Mbit/s
Ping: 23.941 ms
Download: 36.59 Mbit/s
Upload: 22.78 Mbit/s
Ping: 21.589 ms
Download: 37.27 Mbit/s
Upload: 21.71 Mbit/s
Ping: 21.216 ms
Download: 36.02 Mbit/s
Upload: 22.93 Mbit/s
Ping: 21.068 ms
Download: 36.08 Mbit/s
Upload: 23.02 Mbit/s
Ping: 21.468 ms
Download: 35.48 Mbit/s
Upload: 18.33 Mbit/s
Ping: 22.231 ms
Download: 36.65 Mbit/s
Upload: 19.44 Mbit/s
Ping: 21.771 ms
Download: 36.59 Mbit/s
Upload: 23.12 Mbit/s
Ping: 21.289 ms
Download: 36.20 Mbit/s
Upload: 23.64 Mbit/s
Ping: 21.74 ms
Download: 35.33 Mbit/s
Upload: 20.91 Mbit/s
Ping: 23.79 ms
Download: 35.97 Mbit/s
Upload: 22.82 Mbit/s
Ping: 22.101 ms
Download: 36.79 Mbit/s
Upload: 20.00 Mbit/s
Ping: 23.385 ms
Download: 36.03 Mbit/s
Upload: 22.92 Mbit/s
Ping: 21.46 ms
Download: 36.08 Mbit/s
Upload: 22.44 Mbit/s
Ping: 21.968 ms
Download: 36.22 Mbit/s
Upload: 17.98 Mbit/s
Ping: 23.492 ms
Download: 35.10 Mbit/s
Upload: 22.98 Mbit/s
Ping: 22.875 ms
Download: 34.99 Mbit/s
Upload: 20.52 Mbit/s
Ping: 23.206 ms
Download: 35.89 Mbit/s
Upload: 23.15 Mbit/s
Ping: 21.484 ms
Download: 35.58 Mbit/s
Upload: 22.32 Mbit/s
Ping: 21.436 ms
Download: 34.49 Mbit/s
Upload: 23.29 Mbit/s
Ping: 24.065 ms
Download: 36.24 Mbit/s
Upload: 23.03 Mbit/s
Ping: 22.645 ms
Download: 35.35 Mbit/s
Upload: 22.44 Mbit/s
Ping: 22.093 ms
Download: 36.36 Mbit/s
Upload: 22.27 Mbit/s
Ping: 21.338 ms
Download: 36.39 Mbit/s
Upload: 20.34 Mbit/s
Ping: 22.279 ms
Download: 34.61 Mbit/s
Upload: 19.50 Mbit/s
Ping: 22.371 ms
Download: 28.84 Mbit/s
Upload: 15.84 Mbit/s
Ping: 26.962 ms
Download: 33.70 Mbit/s
Upload: 14.43 Mbit/s
Ping: 48.161 ms
Download: 29.33 Mbit/s
Upload: 12.61 Mbit/s
Ping: 46.253 ms
Download: 19.23 Mbit/s
Upload: 12.40 Mbit/s
Ping: 29.944 ms
Download: 33.54 Mbit/s
Upload: 18.34 Mbit/s
Ping: 25.551 ms
Download: 34.39 Mbit/s
Upload: 21.37 Mbit/s
Ping: 25.127 ms
Download: 34.52 Mbit/s
Upload: 21.42 Mbit/s
Ping: 22.632 ms
Download: 33.16 Mbit/s
Upload: 17.10 Mbit/s
Ping: 24.71 ms
Download: 30.83 Mbit/s
Upload: 21.30 Mbit/s
Ping: 23.291 ms
Download: 32.70 Mbit/s
Upload: 20.33 Mbit/s
Ping: 27.13 ms
Download: 33.29 Mbit/s
Upload: 19.07 Mbit/s
Ping: 22.687 ms
Download: 34.34 Mbit/s
Upload: 21.59 Mbit/s
Ping: 23.509 ms
Download: 34.53 Mbit/s
Upload: 20.40 Mbit/s
Ping: 21.336 ms
Download: 35.57 Mbit/s
Upload: 21.07 Mbit/s
Ping: 23.267 ms
Download: 33.53 Mbit/s
Upload: 21.40 Mbit/s
Ping: 21.532 ms
Download: 33.70 Mbit/s
Upload: 17.70 Mbit/s
Ping: 22.679 ms
Download: 29.77 Mbit/s
Upload: 18.79 Mbit/s
Ping: 22.743 ms
Download: 17.41 Mbit/s
Upload: 19.83 Mbit/s
Ping: 23.77 ms
Download: 29.51 Mbit/s
Upload: 19.22 Mbit/s
Ping: 25.605 ms
Download: 33.26 Mbit/s
Upload: 20.52 Mbit/s
Ping: 21.152 ms
Download: 34.15 Mbit/s
Upload: 20.04 Mbit/s
Ping: 22.066 ms
Download: 28.67 Mbit/s
Upload: 20.15 Mbit/s
Ping: 22.291 ms
Download: 33.23 Mbit/s
Upload: 16.76 Mbit/s
Ping: 21.761 ms
Download: 33.45 Mbit/s
Upload: 21.05 Mbit/s
Ping: 22.493 ms
Download: 33.90 Mbit/s
Upload: 21.22 Mbit/s
